600720-000786,0.588557,0.263062,0.036668,:,1.708630,0.027780,3.826422,False
600720-000789,0.570721,0.645815,0.036109,:,1.791787,0.141316,3.423633,False
600720-600449,0.547919,0.817638,0.037514,:,1.865556,0.073917,3.404549,False
600720-600649,0.935455,-0.098542,0.041049,:,1.675139,0.080608,3.580043,False
600720-000651,0.433061,0.460788,0.046070,:,1.765599,0.031789,3.979396,False
600720-000401,1.062172,-0.368019,0.028840,:,1.676443,0.036896,3.689285,False
600720-600585,0.897056,-0.580952,0.038158,:,1.792963,0.032790,2.537649,False
601139-002155,2.089545,-2.299532,0.114190,:,1.505309,0.119151,3.509083,True
601139-600008,1.103058,-0.055134,0.024749,:,1.604944,0.062643,3.977583,False
601139-000731,-0.711590,3.709970,0.026602,:,1.567410,0.032790,5.001610,False
601388-601139,0.557179,1.089354,0.025236,:,1.574451,0.030979,3.153948,False
601139-000338,0.944067,-0.690670,0.030528,:,1.656899,0.055405,3.162755,False
601139-300090,0.046170,1.958220,0.025212,:,1.711911,0.047564,2.990800,False
601139-002340,0.324211,1.369943,0.023487,:,1.716347,0.058568,3.280717,False
601139-600690,-1.553814,6.562737,0.135972,:,1.708413,0.096266,2.449203,False
601139-600649,1.076109,-0.238434,0.064579,:,1.622310,0.055260,2.599962,False
601139-000581,-1.066222,5.674169,0.055681,:,1.743001,0.036172,2.881560,False
601139-002011,-0.178648,2.506864,0.024872,:,1.672231,0.069560,2.950045,False
601857-601139,0.729335,0.517376,0.017633,:,1.530367,0.039109,4.152921,False
601139-600060,0.368737,1.211967,0.023834,:,1.713854,0.051205,3.833005,False
601139-000970,1.149474,-0.879481,0.033556,:,1.615819,0.053953,4.532989,False
601139-000651,-0.604346,4.199411,0.030061,:,1.730789,0.049516,3.497825,False
601139-600801,0.362802,1.211032,0.026083,:,1.722399,0.072294,3.630055,False
601139-002267,1.276153,-0.914676,0.038237,:,1.666719,0.047521,2.939038,False
601139-600874,1.096186,-0.233349,0.016534,:,1.631538,0.067608,4.287300,False
601139-600481,-0.514830,3.345646,0.034640,:,1.717930,0.052570,2.645663,True
600123-000792,0.309919,1.613484,0.045206,:,1.586544,0.039239,3.643456,True
600141-600123,0.398729,1.526198,0.026676,:,1.507268,0.103175,2.434428,False
600123-000630,0.442028,1.454159,0.040251,:,1.470944,0.038943,3.740955,True
600549-600123,0.677653,1.578768,0.037097,:,1.907568,0.021081,3.560687,True
600188-600123,0.930288,-0.041364,0.020405,:,1.926982,0.037576,2.906738,True
600362-600123,1.506034,-1.055677,0.052969,:,1.643302,0.050689,3.596494,True
600123-000758,0.768579,0.602496,0.029626,:,1.806634,0.021153,3.147367,True
600547-600123,0.470321,1.784860,0.036145,:,2.010212,0.023745,2.767109,True
600123-600111,1.110149,-1.076795,0.043220,:,1.856643,0.031483,2.924299,True
600123-000878,0.352648,1.725056,0.043784,:,1.441612,0.034233,3.793579,True
600123-000655,0.376014,1.727741,0.042991,:,1.516147,0.025528,3.748507,True
600123-000960,0.571144,1.100004,0.034736,:,1.685831,0.030214,3.913190,True
600123-000962,0.387952,1.593987,0.043999,:,1.519197,0.039923,3.668149,True
600197-600059,0.896175,0.343791,0.025194,:,1.766934,0.071635,4.147272,False
600059-000596,0.073764,2.082347,0.035209,:,1.755988,0.020315,2.867262,False
600199-600059,0.259411,1.730683,0.046401,:,1.726004,0.036415,2.460850,False
